Date,Close,sentiment_raw,headlines,sentiment_disc,sentiment_disc_lag1,sentiment_raw_lag1,sentiment_disc_lag2,sentiment_raw_lag2,sentiment_disc_lag3,sentiment_raw_lag3,MA_30,Momentum,LogReturn,Volatility,Momentum_Score,Volatility_Score,Sentiment_Score,MFGI,MFGI_lag1,MFGI_lag2,MFGI_lag3
2021-09-23,44895.09765625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,47257.277083333334,0.9500144829987163,0.02985630902322356,0.04001207271415006,38.42595871662742,0.475446751950642,50.0,30.51,25.51,15.0,16.15
2021-09-24,42839.75,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,47053.242447916666,0.9104526653486082,-0.04686219528987401,0.040462218392510914,22.289137414450632,0.0,50.0,23.92,30.51,25.51,15.0
2021-09-25,42716.59375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46912.38828125,0.9105610546601188,-0.002878952738409879,0.039832482074164254,22.33334819784742,5.87315831066384,50.0,25.7,23.92,30.51,25.51
2021-09-26,43208.5390625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46717.383984375,0.9248920932077754,0.011450682044497285,0.038933046919333435,28.178817942524592,14.261629644772114,50.0,30.55,25.7,23.92,30.51
2021-09-27,42235.73046875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46495.16158854167,0.9083897985453745,-0.022771582829570036,0.039078836312732276,21.447717202963336,12.901942800451181,50.0,27.45,30.55,25.7,23.92
2021-09-28,41034.54296875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46235.318619791666,0.8875150900589792,-0.028852332947741033,0.03931543431144178,12.933157948907576,10.69534066885521,50.0,23.38,27.45,30.55,25.7
2021-09-29,41564.36328125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46052.29791666667,0.9025469989893283,0.012828924814572318,0.03900237337615815,19.064504854778992,13.61506497288218,50.0,26.71,23.38,27.45,30.55
2021-09-30,43790.89453125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,45939.771484375,0.9532240391344594,0.05218276011816414,0.04032672665598989,39.735100634217005,1.2636470141407443,50.0,31.27,26.71,23.38,27.45
2021-10-01,48116.94140625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,45915.435286458334,1.0479469726478003,0.09420841893127907,0.04354434943082574,78.37152186342668,0.0,50.0,46.35,31.27,26.71,23.38
2021-10-02,47711.48828125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,45861.560807291666,1.0403372114117888,-0.008462113921140713,0.043523071850155505,75.26758568173268,0.15413612956827194,50.0,45.15,46.35,31.27,26.71
2021-10-03,48199.953125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,45800.71341145833,1.0523843306104799,0.010185835179136404,0.04348242775771015,80.18147036303397,0.44856448570682517,50.0,47.21,45.15,46.35,31.27
2021-10-04,49112.90234375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,45772.98932291667,1.0729668975139706,0.01876372859342723,0.04363526374304556,88.57686834497733,0.0,50.0,50.43,47.21,45.15,46.35
2021-10-05,51514.8125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,45765.03606770833,1.1256368819153777,0.047747610534685236,0.044037586716900355,100.0,0.0,50.0,55.0,50.43,47.21,45.15
2021-10-06,55361.44921875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,45855.966536458334,1.207289986456489,0.07201410137731123,0.04588487463854651,100.0,0.0,50.0,55.0,55.0,50.43,47.21
2021-10-07,53805.984375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46089.12838541667,1.1674333245153117,-0.028498794333346567,0.04049886468196636,88.66041215765522,33.360372481745,50.0,60.47,55.0,55.0,50.43
2021-10-08,53967.84765625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46351.676953125,1.164312732651014,0.0030037607441677494,0.04032213621792848,87.77257499714402,34.455009780219996,50.0,60.45,60.47,55.0,55.0
2021-10-09,54968.22265625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46637.5703125,1.1786253505045305,0.018366792910816443,0.04039288565768221,91.8446467537651,34.016795279673886,50.0,61.94,60.45,60.47,55.0
2021-10-10,54771.578125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,46967.15924479167,1.1661675733789199,-0.003583836316876088,0.039773280868422016,88.30029428780334,37.854561404844176,50.0,61.68,61.94,60.45,60.47
2021-10-11,57484.7890625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,47376.60364583333,1.213358169197417,0.04834896270757305,0.04049623882334508,100.0,33.37663677059638,50.0,65.01,61.68,61.94,60.45
2021-10-12,56041.05859375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,47709.196614583336,1.1746384883919814,-0.025435763506084896,0.040892424830867906,89.17085399334613,30.9227028028603,50.0,59.95,65.01,61.68,61.94
2021-10-13,57401.09765625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,48123.79739583333,1.1927798877571518,0.02397881481648234,0.040589363639499096,94.24465259921867,32.799831569856565,50.0,62.54,59.95,65.01,61.68
2021-10-14,57321.5234375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,48464.76510416667,1.1827463377630585,-0.0013872457018972995,0.03997347015977565,91.43846268259507,36.61461023872079,50.0,62.56,62.54,59.95,65.01
2021-10-15,61593.94921875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,48912.01848958333,1.2592804615468387,0.07188745837457944,0.04163229540362606,100.0,26.34002321361457,50.0,62.9,62.56,62.54,59.95
2021-10-16,60892.1796875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,49348.979166666664,1.2339096110144123,-0.011458884632588706,0.041680883579283234,93.71188287340615,26.039073224439107,50.0,60.3,62.9,62.56,62.54
2021-10-17,61553.6171875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,49825.182421875,1.235391707476736,0.010803865067540386,0.04152889758796268,94.07921766717234,26.980458280043493,50.0,60.73,60.3,62.9,62.56
2021-10-18,62026.078125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,50283.43958333333,1.233528943902215,0.0076462923492908175,0.041463477232089256,93.61753525251424,27.385665002166135,50.0,60.66,60.73,60.3,62.9
2021-10-19,64261.9921875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,50850.165364583336,1.263751882157258,0.0354134436604987,0.04135726641994726,100.0,28.043523469419213,50.0,63.41,60.66,60.73,60.3
2021-10-20,65992.8359375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,51621.79986979167,1.27839083689366,0.026577834542036882,0.03601287384878886,100.0,61.14612229486234,50.0,73.34,63.41,60.66,60.73
2021-10-21,62210.171875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,52339.01640625,1.1886003243188814,-0.059027668390729815,0.03651137841962188,78.75199729060616,58.05843803491687,50.0,63.92,73.34,63.41,60.66
2021-10-22,60692.265625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,52909.60833333333,1.1470934587652875,-0.024702251082704407,0.03568857244518031,68.92982380644523,63.15481067604819,50.0,61.52,63.92,73.34,63.41
2021-10-23,61393.6171875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,53459.558984375,1.1484123392309304,0.011489604888575755,0.03551183984816772,69.24192332457649,64.24947357372872,50.0,61.97,61.52,63.92,73.34
2021-10-24,60930.8359375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,54062.59518229167,1.1270423798940759,-0.007566491344887183,0.034018978578456774,64.18494190339385,73.49609740521342,50.0,62.72,61.97,61.52,63.92
2021-10-25,63039.82421875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,54740.03619791667,1.1516218950024957,0.03402727333400435,0.03413909838217421,70.00143173782199,72.75208812436313,50.0,64.83,62.72,61.97,61.52
2021-10-26,60363.79296875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,55311.87799479167,1.0913350831160358,-0.043377186101063,0.0356572024386483,55.73517681208686,63.349113158052376,50.0,56.3,64.83,62.72,61.97
2021-10-27,58482.38671875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,55853.433203125,1.0470687899535942,-0.03166384386368293,0.035984323241289064,45.26001312185777,61.322961719306704,50.0,51.5,56.3,64.83,62.72
2021-10-28,60622.13671875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,56506.35299479167,1.0728375396008603,0.03593449158802464,0.0354597859757901,51.35792309722189,64.57188971956465,50.0,54.91,51.5,56.3,64.83
2021-10-29,62227.96484375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,57195.13971354167,1.087993930173349,0.02614437550515447,0.03554070674463308,54.94452727971467,64.07067508909168,50.0,56.2,54.91,51.5,56.3
2021-10-30,61888.83203125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,57798.404296875,1.0707705997100712,-0.005464750380490102,0.03492756818707119,50.86880299822407,67.86839006327124,50.0,55.71,56.2,54.91,51.5
2021-10-31,61318.95703125,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,58238.471484375,1.0528943406026972,-0.009250698649358569,0.03141355654217007,46.638569858269804,89.63380422405851,50.0,60.55,55.71,56.2,54.91
2021-11-01,61004.40625,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,58681.56875,1.0395837662400598,-0.005142950065019747,0.031359077244688276,43.48875912648042,89.9712431948714,50.0,59.39,60.55,55.71,56.2
2021-11-02,63226.40234375,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,59182.450390625,1.068330255446226,0.03577587734847398,0.03176063651865144,50.29132058896783,87.48402778663694,50.0,61.36,59.39,60.55,55.71
2021-11-03,62970.046875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,59644.355208333334,1.0557586992943468,-0.004062805617151,0.03179319849528302,47.31639092750762,87.28234236868778,50.0,60.11,61.36,59.39,60.55
2021-11-04,61452.23046875,0.3996031045913696,0.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,59975.60247395833,1.0246204778923702,-0.024399034254608765,0.03143180897455154,39.947850602449385,89.52075060034585,50.0,57.84,60.11,61.36,59.39
2021-11-05,61125.67578125,0.3996031045913696,5.0,1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,60167.743359375,1.0159210295814716,-0.005328129187967434,0.028889361423712904,37.889215497473636,100.0,50.0,60.16,57.84,60.11,61.36
2021-11-06,61527.48046875,0.0,1.0,-1.0,1.0,0.3996031045913696,1.0,0.3996031045913696,1.0,0.3996031045913696,60425.1265625,1.0182433032243596,0.006551908440947329,0.028260858394305966,38.43875770679052,100.0,0.0,45.38,60.16,57.84,60.11
2021-11-07,63326.98828125,0.0,0.0,-1.0,-1.0,0.0,1.0,0.3996031045913696,1.0,0.3996031045913696,60737.097916666666,1.0426409962513643,0.028827681539784322,0.028605838791261256,44.21222121284883,98.04255515783454,0.0,47.1,45.38,60.16,57.84
2021-11-08,67566.828125,-0.20994088053703308,4.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.3996031045913696,61157.051432291664,1.104808465133489,0.06480556096155787,0.03052751942138738,58.92351430345742,87.13879404291772,0.0,49.71,47.1,45.38,60.16
2021-11-09,66971.828125,0.24990829825401306,4.0,1.0,-1.0,-0.20994088053703308,-1.0,0.0,-1.0,0.0,61563.72643229167,1.0878455871032469,-0.00884509918220111,0.030604712638444907,54.90942341556394,86.70079389591517,75.44150873610495,70.61,49.71,47.1,45.38
2021-11-10,64995.23046875,-0.24918057024478915,4.0,-1.0,1.0,0.24990829825401306,-1.0,-0.20994088053703308,-1.0,0.0,61814.074479166666,1.051463295639175,-0.02995816542044416,0.03026783590840673,46.29992776357343,88.6122579196065,0.0,45.1,70.61,49.71,47.1
2021-11-11,64949.9609375,0.0,4.0,-1.0,-1.0,-0.24918057024478915,1.0,0.24990829825401306,-1.0,-0.20994088053703308,62111.037890625,1.0457072227946702,-0.0006967481072823745,0.029768475696115442,44.93781223612672,91.44566550032454,38.40734283391398,56.93,45.1,70.61,49.71
2021-11-12,64155.94140625,0.2499098777770996,4.0,1.0,-1.0,0.0,-1.0,-0.24918057024478915,1.0,0.24990829825401306,62336.19934895833,1.0291923806118615,-0.012300437518714347,0.0297042730415827,41.029744430485316,91.80995621387699,76.92709717887509,67.03,56.93,45.1,70.61
2021-11-13,64469.52734375,0.2499098777770996,0.0,1.0,1.0,0.2499098777770996,-1.0,0.0,-1.0,-0.24918057024478915,62574.466145833336,1.030284895974983,0.004875963708276032,0.029689229873575387,41.28827697173046,91.8953122859484,76.92709717887509,67.16,67.03,56.93,45.1
2021-11-14,65466.83984375,0.999618411064148,1.0,1.0,1.0,0.2499098777770996,1.0,0.2499098777770996,-1.0,0.0,62703.5625,1.044068905076167,0.015351084638069779,0.026888207189947704,44.55012117252336,100.0,100.0,77.82,67.16,67.03,56.93
2021-11-15,63557.87109375,0.2498767077922821,4.0,1.0,1.0,0.999618411064148,1.0,0.2499098777770996,1.0,0.2499098777770996,62792.41888020833,1.012190201097396,-0.029592905846715922,0.027400911439975875,37.00635324995164,97.301083195695,39.962979271009736,55.98,77.82,67.16,67.03
2021-11-16,60161.24609375,0.2499091029167175,4.0,1.0,1.0,0.2498767077922821,1.0,0.999618411064148,1.0,0.2499098777770996,62746.006510416664,0.9588059772977335,-0.054922454251583375,0.029194345063838223,24.373524909769824,87.86030297087387,39.965573373416944,48.1,55.98,77.82,67.16
2021-11-17,60368.01171875,0.24990014731884,4.0,1.0,1.0,0.2499091029167175,1.0,0.2498767077922821,1.0,0.999618411064148,62690.737630208336,0.9629494563429878,0.0034309649222326044,0.029162604371673347,25.354036674936076,88.02738855180938,39.96485623655092,48.54,48.1,55.98,77.82
2021-11-18,56942.13671875,0.2498749792575836,4.0,1.0,1.0,0.24990014731884,1.0,0.2499091029167175,1.0,0.2498767077922821,62446.742447916666,0.9118511949000743,-0.058423750403308716,0.03014875262070913,13.262157851100131,82.83622409254775,39.962840855241915,42.14,48.54,48.1,55.98
2021-11-19,58119.578125,-0.4964979588985443,4.0,-1.0,1.0,0.2498749792575836,1.0,0.24990014731884,1.0,0.2499091029167175,62184.300520833334,0.934634266819942,0.020466973046305625,0.029954836872927083,18.65353785328582,83.85701233504736,0.0,32.62,42.14,48.54,48.1
2021-11-20,59697.1953125,0.0,1.0,-1.0,-1.0,-0.4964979588985443,1.0,0.2498749792575836,1.0,0.24990014731884,62100.53463541667,0.9612992168742777,0.026782459618040377,0.02860904071600607,24.96352445157507,90.94139258522793,33.18578480034445,47.22,32.62,42.14,48.54
2021-11-21,58730.4765625,0.0,0.0,-1.0,-1.0,0.0,-1.0,-0.4964979588985443,1.0,0.2498749792575836,62035.14166666667,0.9467291439113072,-0.016326255638853482,0.028413735575735705,21.51566631026604,91.96949470260626,33.18578480034445,46.15,47.22,32.62,42.14
2021-11-22,56289.2890625,0.2496708780527115,4.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.4964979588985443,61864.997395833336,0.9098729723100438,-0.04245451447744841,0.029283443605619332,12.794031790256618,87.3912810120372,49.873716505746316,46.3,46.15,47.22,32.62
2021-11-23,57569.07421875,-0.2461833506822586,4.0,-1.0,1.0,0.2496708780527115,-1.0,0.0,-1.0,0.0,61752.938671875,0.9322483343609602,0.022481248103211726,0.02962991303741902,18.08893143887589,85.5674377893395,16.730958449610952,37.93,46.3,46.15,47.22
2021-11-24,56280.42578125,-0.0023899078369140625,3.0,-1.0,-1.0,-0.2461833506822586,1.0,0.2496708780527115,-1.0,0.0,61527.625390625,0.9147179892599184,-0.022638719964637843,0.029061908665153235,13.94055529620341,88.55745892753488,33.0260440285104,42.05,37.93,46.3,46.15
2021-11-25,57274.6796875,0.19540008902549744,4.0,0.0,-1.0,-0.0023899078369140625,-1.0,-0.2461833506822586,1.0,0.2496708780527115,61424.654947916664,0.9324379556721072,0.017511838160780613,0.02831786625040227,18.133803374868616,92.47415861585756,46.246272135990004,48.87,42.05,37.93,46.3
2021-11-26,53569.765625,-0.2489383816719055,4.0,-1.0,0.0,0.19540008902549744,-1.0,-0.0023899078369140625,-1.0,-0.2461833506822586,61260.90091145833,0.8744527884502631,-0.06687380102128238,0.03026322409253027,4.412209022588734,82.23363696967013,16.546812948301078,31.4,48.87,42.05,37.93
2021-11-27,54815.078125,-0.2489383816719055,0.0,-1.0,-1.0,-0.2489383816719055,0.0,0.19540008902549744,-1.0,-0.0023899078369140625,61067.332291666666,0.8976170411897973,0.02298046960742184,0.029778183929697975,9.893791551264048,84.78692777262133,16.546812948301078,34.36,31.4,48.87,42.05
2021-11-28,57248.45703125,-0.2489383816719055,0.0,-1.0,-1.0,-0.2489383816719055,-1.0,-0.2489383816719055,0.0,0.19540008902549744,60901.34869791667,0.9400195275676771,0.043435386277888455,0.030526799808463897,19.927904506036278,80.84615299835355,16.546812948301078,37.19,34.36,31.4,48.87
2021-11-29,57806.56640625,-0.2496888339519501,4.0,-1.0,-1.0,-0.2489383816719055,-1.0,-0.2489383816719055,-1.0,-0.2489383816719055,60765.273177083334,0.9513092492448604,0.009701684218224926,0.030606287800014717,22.599501202684085,80.42772175631649,16.496652927656204,38.12,37.19,34.36,31.4
2021-11-30,57005.42578125,0.4756357967853546,4.0,1.0,-1.0,-0.2496888339519501,-1.0,-0.2489383816719055,-1.0,-0.2489383816719055,60621.48880208333,0.9403501449355849,-0.013955922421075684,0.03065528603911884,20.00614171092166,80.16979104696074,64.97714851607034,51.55,38.12,37.19,34.36
2021-12-01,57229.828125,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,-1.0,-0.2496888339519501,-1.0,-0.2489383816719055,60495.66953125,0.9460152861922955,0.003928780734842263,0.03067235464568368,21.346739211926426,80.07994051601355,64.97714851607034,52.06,51.55,38.12,37.19
2021-12-02,56477.81640625,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,-1.0,-0.2496888339519501,60270.71666666667,0.9370689371192699,-0.013227302108742123,0.029878693188426977,19.229677577107044,84.25783887320799,64.97714851607034,52.46,52.06,51.55,38.12
2021-12-03,53598.24609375,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,1.0,0.4756357967853546,59958.32330729167,0.8939250322103619,-0.05233158566534257,0.031167268071404703,9.020115540863523,77.47467605549613,64.97714851607034,46.34,52.46,52.06,51.55
2021-12-04,49200.703125,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,1.0,0.4756357967853546,59549.9390625,0.826209126316014,-0.08560843085516368,0.034301703955793766,0.0,60.974751040383765,64.97714851607034,37.79,46.34,52.46,52.06
2021-12-05,49368.84765625,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,1.0,0.4756357967853546,59158.04479166667,0.8345246674414157,0.003411696472447545,0.03435707984846656,1.838982190318793,60.68324784476996,64.97714851607034,38.43,37.79,46.34,52.46
2021-12-06,50582.625,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,1.0,0.4756357967853546,58793.21627604167,0.8603479823676954,0.02428852685142857,0.034750818404237604,7.549809126085673,58.61057611518148,64.97714851607034,40.1,38.43,37.79,46.34
2021-12-07,50700.0859375,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,1.0,0.4756357967853546,58372.31953125,0.8685638388989729,0.0023194677368660876,0.034152664062483545,9.36674606517197,61.759309140974274,64.97714851607034,41.77,40.1,38.43,37.79
2021-12-08,50504.796875,0.4756357967853546,0.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,1.0,0.4756357967853546,57803.58515625,0.8737312182017689,-0.0038592862213864265,0.03133011288544397,10.509512166037668,76.61744773121299,64.97714851607034,46.68,41.77,40.1,38.43
2021-12-09,47672.12109375,0.4908636510372162,4.0,1.0,1.0,0.4756357967853546,1.0,0.4756357967853546,1.0,0.4756357967853546,57160.26158854167,0.834008098789148,-0.0577215558084756,0.03253181615255647,1.7247430160700399,70.29158415348772,65.99497403804102,41.58,46.68,41.77,40.1
2021-12-10,47243.3046875,0.7462381571531296,4.0,1.0,1.0,0.4908636510372162,1.0,0.4756357967853546,1.0,0.4756357967853546,56568.53072916667,0.835151701459013,-0.009035819421615798,0.032342430395569256,1.9776507837026815,71.28852615660304,83.06413464900884,47.1,41.58,46.68,41.77
2021-12-11,49362.5078125,0.0,1.0,-1.0,1.0,0.7462381571531296,1.0,0.4908636510372162,1.0,0.4756357967853546,56048.948958333334,0.8807035409209186,0.04388024071672447,0.03380558878778828,12.051441562129964,63.58634156986942,33.18578480034445,33.85,47.1,41.58,46.68
